Time,Channel A
(ms),(V)

1.21104000,-0.13049710
1.21232000,-0.11886960
1.21360000,-0.10693690
1.21488000,-0.09460738
1.21616000,-0.08200324
1.21744000,-0.06909391
1.21872000,-0.05606250
1.22000000,-0.04300058
1.22128000,-0.02969451
1.22256000,-0.01620533
1.22384000,-0.00302133
1.22512000,0.01013215
1.22640000,0.02316355
1.22768000,0.03592028
1.22896000,0.04840235
1.23024000,0.06073184
1.23152000,0.07306131
1.23280000,0.08526871
1.23408000,0.09717093
1.23536000,0.10879850
1.23664000,0.12012090
1.23792000,0.13119910
1.23920000,0.14181950
1.24048000,0.15204320
1.24176000,0.16168710
1.24304000,0.17087310
1.24432000,0.17938780
1.24560000,0.18732260
1.24688000,0.19455550
1.24816000,0.20136110
1.24944000,0.20746480
1.25072000,0.21286660
1.25200000,0.21765800
1.25328000,0.22193060
1.25456000,0.22531810
1.25584000,0.22830900
1.25712000,0.23056730
1.25840000,0.23212380
1.25968000,0.23297830
1.26096000,0.23313090
1.26224000,0.23255100
1.26352000,0.23114720
1.26480000,0.22916350
1.26608000,0.22632530
1.26736000,0.22290720
1.26864000,0.21893980
1.26992000,0.21427050
1.27120000,0.20889920
1.27248000,0.20322280
1.27376000,0.19696650
1.27504000,0.19046600
1.27632000,0.18350780
1.27760000,0.17642750
1.27888000,0.16892000
1.28016000,0.16125980
1.28144000,0.15359970
1.28272000,0.14578690
1.28400000,0.13800470
1.28528000,0.13019200
1.28656000,0.12240970
1.28784000,0.11490220
1.28912000,0.10751670
1.29040000,0.10013120
1.29168000,0.09305093
1.29296000,0.08624531
1.29424000,0.07974487
1.29552000,0.07348857
1.29680000,0.06769005
1.29808000,0.06213569
1.29936000,0.05703909
1.30064000,0.05236976
1.30192000,0.04812769
1.30320000,0.04416028
1.30448000,0.04058962
1.30576000,0.03762932
1.30704000,0.03479110
1.30832000,0.03253273
1.30960000,0.03082369
1.31088000,0.02938933
1.31216000,0.02841273
1.31344000,0.02771081
1.31472000,0.02740562
1.31600000,0.02755821
1.31728000,0.02783288
1.31856000,0.02868740
1.31984000,0.02969451
1.32112000,0.03097629
1.32240000,0.03253273
1.32368000,0.03436384
1.32496000,0.03634755
1.32624000,0.03848384
1.32752000,0.04074221
1.32880000,0.04315317
1.33008000,0.04541154
1.33136000,0.04782251
1.33264000,0.05023347
1.33392000,0.05252235
1.33520000,0.05478073
1.33648000,0.05691702
1.33776000,0.05890072
1.33904000,0.06057924
1.34032000,0.06228828
1.34160000,0.06384473
1.34288000,0.06527909
1.34416000,0.06653035
1.34544000,0.06769005
1.34672000,0.06839198
1.34800000,0.06894131
1.34928000,0.06936857
1.35056000,0.06936857
1.35184000,0.06924650
1.35312000,0.06894131
1.35440000,0.06839198
1.35568000,0.06769005
1.35696000,0.06668294
1.35824000,0.06570635
1.35952000,0.06442457
1.36080000,0.06314280
1.36208000,0.06173895
1.36336000,0.06002991
1.36464000,0.05819880
1.36592000,0.05633717
1.36720000,0.05435346
1.36848000,0.05224769
1.36976000,0.05011139
1.37104000,0.04785302
1.37232000,0.04556413
1.37360000,0.04315317
1.37488000,0.04062014
1.37616000,0.03805658
1.37744000,0.03549303
1.37872000,0.03280740
1.38000000,0.03012177
1.38128000,0.02743614
1.38256000,0.02471999
1.38384000,0.02218696
1.38512000,0.01962340
1.38640000,0.01721244
1.38768000,0.01467940
1.38896000,0.01239051
1.39024000,0.01013215
1.39152000,0.00787378
1.39280000,0.00589007
1.39408000,0.00390637
1.39536000,0.00219733
1.39664000,0.00036622
1.39792000,-0.00146489
1.39920000,-0.00302133
1.40048000,-0.00457778
1.40176000,-0.00613422
1.40304000,-0.00756859
1.40432000,-0.00881985
1.40560000,-0.00994903
1.40688000,-0.01110874
1.40816000,-0.01208533
1.40944000,-0.01309244
1.41072000,-0.01406903
1.41200000,-0.01477096
1.41328000,-0.01562548
1.41456000,-0.01632740
1.41584000,-0.01690725
1.41712000,-0.01748710
1.41840000,-0.01791437
1.41968000,-0.01831111
1.42096000,-0.01861629
1.42224000,-0.01889096
1.42352000,-0.01916562
1.42480000,-0.01947081
1.42608000,-0.01974548
1.42736000,-0.02002014
1.42864000,-0.02017273
1.42992000,-0.02029481
1.43120000,-0.02044740
1.43248000,-0.02044740
1.43376000,-0.02044740
1.43504000,-0.02044740
1.43632000,-0.02044740
1.43760000,-0.02044740
1.43888000,-0.02044740
1.44016000,-0.02044740
1.44144000,-0.02044740
1.44272000,-0.02044740
1.44400000,-0.02044740
1.44528000,-0.02044740
1.44656000,-0.02029481
1.44784000,-0.02017273
1.44912000,-0.02002014
1.45040000,-0.01989807
1.45168000,-0.01989807
1.45296000,-0.01989807
1.45424000,-0.01989807
1.45552000,-0.01974548
1.45680000,-0.01959288
1.45808000,-0.01931822
1.45936000,-0.01904355
1.46064000,-0.01873836
1.46192000,-0.01846370
1.46320000,-0.01818903
1.46448000,-0.01791437
1.46576000,-0.01748710
1.46704000,-0.01705985
1.46832000,-0.01675466
1.46960000,-0.01620533
1.47088000,-0.01562548
1.47216000,-0.01507614
1.47344000,-0.01449629
1.47472000,-0.01394696
1.47600000,-0.01336711
1.47728000,-0.01278726
1.47856000,-0.01208533
1.47984000,-0.01138340
1.48112000,-0.01068148
1.48240000,-0.01010163
1.48368000,-0.00939970
1.48496000,-0.00869778
1.48624000,-0.00811792
1.48752000,-0.00756859
1.48880000,-0.00698874
1.49008000,-0.00628681
1.49136000,-0.00570696
1.49264000,-0.00500504
1.49392000,-0.00445570
1.49520000,-0.00387585
1.49648000,-0.00329600
1.49776000,-0.00274667
1.49904000,-0.00216681
1.50032000,-0.00161748
1.50160000,-0.00103763
1.50288000,-0.00045778
1.50416000,0.00006104
1.50544000,0.00048830
1.50672000,0.00091556
1.50800000,0.00149541
1.50928000,0.00189215
1.51056000,0.00231941
1.51184000,0.00289926
1.51312000,0.00332652
1.51440000,0.00360118
1.51568000,0.00390637
1.51696000,0.00418104
1.51824000,0.00445570
1.51952000,0.00473037
1.52080000,0.00503555
1.52208000,0.00515763
1.52336000,0.00531022
1.52464000,0.00515763
1.52592000,0.00515763
1.52720000,0.00503555
1.52848000,0.00473037
1.52976000,0.00430311
1.53104000,0.00387585
1.53232000,0.00347911
1.53360000,0.00305185
1.53488000,0.00262459
1.53616000,0.00231941
1.53744000,0.00189215
1.53872000,0.00146489
1.54000000,0.00091556
1.54128000,0.00033570
1.54256000,-0.00018311
1.54384000,-0.00061037
1.54512000,-0.00103763
1.54640000,-0.00131230
1.54768000,-0.00173956
1.54896000,-0.00216681
1.55024000,-0.00259407
1.55152000,-0.00317393
1.55280000,-0.00372326
1.55408000,-0.00430311
1.55536000,-0.00473037
1.55664000,-0.00515763
1.55792000,-0.00558489
1.55920000,-0.00601215
1.56048000,-0.00628681
1.56176000,-0.00656148
1.56304000,-0.00683615
1.56432000,-0.00698874
1.56560000,-0.00714133
1.56688000,-0.00726341
1.56816000,-0.00726341
1.56944000,-0.00714133
1.57072000,-0.00698874
1.57200000,-0.00671407
1.57328000,-0.00628681
1.57456000,-0.00585955
1.57584000,-0.00543230
1.57712000,-0.00485244
1.57840000,-0.00430311
1.57968000,-0.00360118
1.58096000,-0.00286874
1.58224000,-0.00204474
1.58352000,-0.00119022
1.58480000,-0.00033570
1.58608000,0.00048830
1.58736000,0.00149541
1.58864000,0.00247200
1.58992000,0.00332652
1.59120000,0.00430311
1.59248000,0.00531022
1.59376000,0.00643941
1.59504000,0.00744652
1.59632000,0.00857570
1.59760000,0.00970489
1.59888000,0.01083407
1.60016000,0.01196326
1.60144000,0.01309244
1.60272000,0.01422163
1.60400000,0.01538133
1.60528000,0.01651051
1.60656000,0.01779229
1.60784000,0.01876888
1.60912000,0.02005066
1.61040000,0.02133244
1.61168000,0.02246162
1.61296000,0.02374340
1.61424000,0.02487259
1.61552000,0.02600177
1.61680000,0.02713095
1.61808000,0.02813807
1.61936000,0.02911466
1.62064000,0.03012177
1.62192000,0.03109836
1.62320000,0.03210547
1.62448000,0.03308206
1.62576000,0.03393658
1.62704000,0.03463851
1.62832000,0.03521836
1.62960000,0.03576769
1.63088000,0.03634755
1.63216000,0.03689688
1.63344000,0.03747673
1.63472000,0.03802606
1.63600000,0.03860591
1.63728000,0.03903317
1.63856000,0.03930784
1.63984000,0.03958251
1.64112000,0.03973510
1.64240000,0.03973510
1.64368000,0.03973510
1.64496000,0.03973510
1.64624000,0.03973510
1.64752000,0.03973510
1.64880000,0.03973510
1.65008000,0.03973510
1.65136000,0.03958251
1.65264000,0.03946043
1.65392000,0.03918577
1.65520000,0.03888058
1.65648000,0.03860591
1.65776000,0.03833125
1.65904000,0.03802606
1.66032000,0.03775140
1.66160000,0.03732414
1.66288000,0.03689688
1.66416000,0.03634755
1.66544000,0.03576769
1.66672000,0.03521836
1.66800000,0.03463851
1.66928000,0.03405866
1.67056000,0.03335673
1.67184000,0.03265481
1.67312000,0.03195288
1.67440000,0.03125095
1.67568000,0.03039644
1.67696000,0.02966399
1.67824000,0.02883999
1.67952000,0.02798547
1.68080000,0.02713095
1.68208000,0.02627644
1.68336000,0.02542192
1.68464000,0.02456740
1.68592000,0.02371288
1.68720000,0.02288888
1.68848000,0.02203436
1.68976000,0.02133244
1.69104000,0.02047792
1.69232000,0.01962340
1.69360000,0.01892148
1.69488000,0.01806696
1.69616000,0.01736503
1.69744000,0.01663259
1.69872000,0.01593066
1.70000000,0.01522874
1.70128000,0.01452681
1.70256000,0.01382488
1.70384000,0.01309244
1.70512000,0.01239051
1.70640000,0.01168859
1.70768000,0.01098666
1.70896000,0.01040681
1.71024000,0.00985748
1.71152000,0.00927763
1.71280000,0.00869778
1.71408000,0.00814844
1.71536000,0.00756859
1.71664000,0.00701926
1.71792000,0.00643941
1.71920000,0.00573748
1.72048000,0.00515763
1.72176000,0.00476089
1.72304000,0.00433363
1.72432000,0.00390637
1.72560000,0.00347911
1.72688000,0.00305185
1.72816000,0.00262459
1.72944000,0.00204474
1.73072000,0.00149541
1.73200000,0.00091556
1.73328000,0.00021363
1.73456000,-0.00061037
1.73584000,-0.00173956
1.73712000,-0.00317393
1.73840000,-0.00473037
1.73968000,-0.00671407
1.74096000,-0.00897244
1.74224000,-0.01181066
1.74352000,-0.01507614
1.74480000,-0.01904355
1.74608000,-0.02356029
1.74736000,-0.02868740
1.74864000,-0.03433332
1.74992000,-0.04074221
1.75120000,-0.04754784
1.75248000,-0.05475020
1.75376000,-0.06241035
1.75504000,-0.07049776
1.75632000,-0.07901242
1.75760000,-0.08780175
1.75888000,-0.09686575
1.76016000,-0.10608230
1.76144000,-0.11557360
1.76272000,-0.12521740
1.76400000,-0.13513600
1.76528000,-0.14535970
1.76656000,-0.15555280
1.76784000,-0.16605120
1.76912000,-0.17654960
1.77040000,-0.18704790
1.77168000,-0.19739370
1.77296000,-0.20758690
1.77424000,-0.21750540
1.77552000,-0.22702720
1.77680000,-0.23609120
1.77808000,-0.24472790
1.77936000,-0.25296790
1.78064000,-0.26062810
1.78192000,-0.26770840
1.78320000,-0.27423930
1.78448000,-0.28003790
1.78576000,-0.28513440
1.78704000,-0.28952910
1.78832000,-0.29322180
1.78960000,-0.29606010
1.79088000,-0.29819630
1.79216000,-0.29932550
1.79344000,-0.29975280
1.79472000,-0.29917290
1.79600000,-0.29776910
1.79728000,-0.29563280
1.79856000,-0.29279460
1.79984000,-0.28897980
1.80112000,-0.28431040
1.80240000,-0.27890870
1.80368000,-0.27295760
1.80496000,-0.26630450
1.80624000,-0.25907160
1.80752000,-0.25125890
1.80880000,-0.24320200
1.81008000,-0.23453470
1.81136000,-0.22547080
1.81264000,-0.21610160
1.81392000,-0.20676290
1.81520000,-0.19696650
1.81648000,-0.18704790
1.81776000,-0.17670220
1.81904000,-0.16620380
1.82032000,-0.15558340
1.82160000,-0.14481030
1.82288000,-0.13388470
1.82416000,-0.12253180
1.82544000,-0.11105690
1.82672000,-0.09915464
1.82800000,-0.08694723
1.82928000,-0.07461776
1.83056000,-0.06213569
1.83184000,-0.04925688
1.83312000,-0.03650014
1.83440000,-0.02343822
1.83568000,-0.01055940
1.83696000,0.00231941
1.83824000,0.01522874
1.83952000,0.02783288
1.84080000,0.04019288
1.84208000,0.05221717
1.84336000,0.06427198
1.84464000,0.07605213
1.84592000,0.08767968
1.84720000,0.09900205
1.84848000,0.10992770
1.84976000,0.12085330
1.85104000,0.13132110
1.85232000,0.14154480
1.85360000,0.15131080
1.85488000,0.16052740
1.85616000,0.16931670
1.85744000,0.17740410
1.85872000,0.18478960
1.86000000,0.19171730
1.86128000,0.19797360
1.86256000,0.20365000
1.86384000,0.20874660
1.86512000,0.21329390
1.86640000,0.21710870
1.86768000,0.22022160
1.86896000,0.22290720
1.87024000,0.22489090
1.87152000,0.22632530
1.87280000,0.22717980
1.87408000,0.22717980
1.87536000,0.22659990
1.87664000,0.22531810
1.87792000,0.22333440
1.87920000,0.22080140
1.88048000,0.21768850
1.88176000,0.21384320
1.88304000,0.20944850
1.88432000,0.20450450
1.88560000,0.19910280
1.88688000,0.19342630
1.88816000,0.18735310
1.88944000,0.18082220
1.89072000,0.17429120
1.89200000,0.16748560
1.89328000,0.16055790
1.89456000,0.15344710
1.89584000,0.14664140
1.89712000,0.13971370
1.89840000,0.13290810
1.89968000,0.12622450
1.90096000,0.11972410
1.90224000,0.11334570
1.90352000,0.10736410
1.90480000,0.10156560
1.90608000,0.09604175
1.90736000,0.09094515
1.90864000,0.08612324
1.90992000,0.08157597
1.91120000,0.07745598
1.91248000,0.07376324
1.91376000,0.07037568
1.91504000,0.06753746
1.91632000,0.06497391
1.91760000,0.06299020
1.91888000,0.06143376
1.92016000,0.06015198
1.92144000,0.05929746
1.92272000,0.05890072
1.92400000,0.05890072
1.92528000,0.05917539
1.92656000,0.05972472
1.92784000,0.06057924
1.92912000,0.06186102
1.93040000,0.06357005
1.93168000,0.06540117
1.93296000,0.06753746
1.93424000,0.06979583
1.93552000,0.07235938
1.93680000,0.07504501
1.93808000,0.07788324
1.93936000,0.08099613
1.94064000,0.08426160
1.94192000,0.08737449
1.94320000,0.09079257
1.94448000,0.09405804
1.94576000,0.09717093
1.94704000,0.10028380
1.94832000,0.10339670
1.94960000,0.10638750
1.95088000,0.10907320
1.95216000,0.11160620
1.95344000,0.11401720
1.95472000,0.11615340
1.95600000,0.11813720
1.95728000,0.11999880
1.95856000,0.12155520
1.95984000,0.12295910
1.96112000,0.12424090
1.96240000,0.12537000
1.96368000,0.12622450
1.96496000,0.12692650
1.96624000,0.12750630
1.96752000,0.12793360
1.96880000,0.12805570
1.97008000,0.12805570
1.97136000,0.12793360
1.97264000,0.12762840
1.97392000,0.12707910
1.97520000,0.12634660
1.97648000,0.12552260
1.97776000,0.12436290
1.97904000,0.12338630
1.98032000,0.12210460
1.98160000,0.12054810
1.98288000,0.11914430
1.98416000,0.11755730
1.98544000,0.11587880
1.98672000,0.11416970
1.98800000,0.11233860
1.98928000,0.11035490
1.99056000,0.10834070
1.99184000,0.10635700
1.99312000,0.10425120
1.99440000,0.10196230
1.99568000,0.09970397
1.99696000,0.09744560
1.99824000,0.09530930
1.99952000,0.09305093
2.00080000,0.09076205
2.00208000,0.08865627
2.00336000,0.08667257
2.00464000,0.08468886
2.00592000,0.08282723
2.00720000,0.08099613
2.00848000,0.07916501
2.00976000,0.07745598
2.01104000,0.07574694
2.01232000,0.07403790
2.01360000,0.07235938
2.01488000,0.07077242
2.01616000,0.06936857
2.01744000,0.06796472
2.01872000,0.06680502
2.02000000,0.06555375
2.02128000,0.06411939
2.02256000,0.06283761
2.02384000,0.06170843
2.02512000,0.06057924
2.02640000,0.05957213
2.02768000,0.05874813
2.02896000,0.05789361
2.03024000,0.05688650
2.03152000,0.05603198
2.03280000,0.05520798
2.03408000,0.05447554
2.03536000,0.05362102
2.03664000,0.05291910
2.03792000,0.05206458
2.03920000,0.05124058
2.04048000,0.05050813
2.04176000,0.04980621
2.04304000,0.04910428
2.04432000,0.04840235
2.04560000,0.04766991
2.04688000,0.04696799
2.04816000,0.04626606
2.04944000,0.04541154
2.05072000,0.04470962
2.05200000,0.04400769
2.05328000,0.04327524
2.05456000,0.04245125
2.05584000,0.04159673
2.05712000,0.04074221
2.05840000,0.03988769
2.05968000,0.03903317
2.06096000,0.03790399
2.06224000,0.03689688
2.06352000,0.03592028
2.06480000,0.03479110
2.06608000,0.03378399
2.06736000,0.03280740
2.06864000,0.03180028
2.06992000,0.03082369
2.07120000,0.02981658
2.07248000,0.02883999
2.07376000,0.02783288
2.07504000,0.02713095
2.07632000,0.02642903
2.07760000,0.02572710
2.07888000,0.02499466
2.08016000,0.02414014
2.08144000,0.02359081
2.08272000,0.02288888
2.08400000,0.02230903
2.08528000,0.02160710
2.08656000,0.02102725
2.08784000,0.02047792
2.08912000,0.01989807
2.09040000,0.01947081
2.09168000,0.01892148
2.09296000,0.01849422
2.09424000,0.01806696
2.09552000,0.01776177
2.09680000,0.01748710
2.09808000,0.01721244
2.09936000,0.01693777
2.10064000,0.01651051
2.10192000,0.01620533
2.10320000,0.01608326
2.10448000,0.01580859
2.10576000,0.01550340
2.10704000,0.01522874
2.10832000,0.01495407
2.10960000,0.01464888
2.11088000,0.01437422
2.11216000,0.01422163
2.11344000,0.01409955
2.11472000,0.01394696
2.11600000,0.01382488
2.11728000,0.01351970
2.11856000,0.01324503
2.11984000,0.01309244
2.12112000,0.01297037
2.12240000,0.01266518
2.12368000,0.01239051
2.12496000,0.01196326
2.12624000,0.01153600
2.12752000,0.01110874
2.12880000,0.01068148
2.13008000,0.01025422
2.13136000,0.00985748
2.13264000,0.00927763
2.13392000,0.00869778
2.13520000,0.00814844
2.13648000,0.00756859
2.13776000,0.00701926
2.13904000,0.00643941
2.14032000,0.00585955
2.14160000,0.00531022
2.14288000,0.00473037
2.14416000,0.00430311
2.14544000,0.00387585
2.14672000,0.00347911
2.14800000,0.00289926
2.14928000,0.00247200
2.15056000,0.00204474
2.15184000,0.00161748
2.15312000,0.00119022
2.15440000,0.00076296
2.15568000,0.00033570
2.15696000,-0.00003052
2.15824000,-0.00033570
2.15952000,-0.00045778
2.16080000,-0.00061037
2.16208000,-0.00076296
2.16336000,-0.00088504
2.16464000,-0.00088504
2.16592000,-0.00088504
2.16720000,-0.00076296
2.16848000,-0.00061037
2.16976000,-0.00033570
2.17104000,-0.00003052
2.17232000,0.00021363
2.17360000,0.00076296
2.17488000,0.00134281
2.17616000,0.00192267
2.17744000,0.00262459
2.17872000,0.00347911
2.18000000,0.00430311
2.18128000,0.00515763
2.18256000,0.00616474
2.18384000,0.00729392
2.18512000,0.00857570
2.18640000,0.00997955
2.18768000,0.01141392
2.18896000,0.01281777
2.19024000,0.01425214
2.19152000,0.01580859
2.19280000,0.01736503
2.19408000,0.01904355
2.19536000,0.02075259
2.19664000,0.02246162
2.19792000,0.02417066
2.19920000,0.02600177
2.20048000,0.02783288
2.20176000,0.02969451
2.20304000,0.03152562
2.20432000,0.03338725
2.20560000,0.03521836
2.20688000,0.03720206
2.20816000,0.03933836
2.20944000,0.04132206
2.21072000,0.04330577
2.21200000,0.04528947
2.21328000,0.04727317
2.21456000,0.04937895
2.21584000,0.05151524
2.21712000,0.05349895
2.21840000,0.05548265
2.21968000,0.05746635
2.22096000,0.05945006
2.22224000,0.06143376
2.22352000,0.06341746
2.22480000,0.06527909
2.22608000,0.06695761
2.22736000,0.06866664
2.22864000,0.07037568
2.22992000,0.07205420
2.23120000,0.07348857
2.23248000,0.07489242
2.23376000,0.07632679
2.23504000,0.07773064
2.23632000,0.07916501
2.23760000,0.08056886
2.23888000,0.08185064
2.24016000,0.08297983
2.24144000,0.08383434
2.24272000,0.08468886
2.24400000,0.08554338
2.24528000,0.08624531
2.24656000,0.08694723
2.24784000,0.08752708
2.24912000,0.08807642
2.25040000,0.08865627
2.25168000,0.08893093
2.25296000,0.08920560
2.25424000,0.08951079
2.25552000,0.08951079
2.25680000,0.08951079
2.25808000,0.08951079
2.25936000,0.08935820
2.26064000,0.08908353
2.26192000,0.08865627
2.26320000,0.08822901
2.26448000,0.08780175
2.26576000,0.08709983
2.26704000,0.08624531
2.26832000,0.08539079
2.26960000,0.08468886
2.27088000,0.08398694
2.27216000,0.08313242
2.27344000,0.08212531
2.27472000,0.08114871
2.27600000,0.07998902
2.27728000,0.07885983
2.27856000,0.07773064
2.27984000,0.07660146
2.28112000,0.07531968
2.28240000,0.07403790
2.28368000,0.07275613
2.28496000,0.07150487
2.28624000,0.07007050
2.28752000,0.06866664
2.28880000,0.06723227
2.29008000,0.06567583
2.29136000,0.06427198
2.29264000,0.06283761
2.29392000,0.06128117
2.29520000,0.05972472
2.29648000,0.05789361
2.29776000,0.05603198
2.29904000,0.05435346
2.30032000,0.05264443
2.30160000,0.05081332
2.30288000,0.04895169
2.30416000,0.04696799
2.30544000,0.04498428
2.30672000,0.04315317
2.30800000,0.04129154
2.30928000,0.03946043
2.31056000,0.03762932
2.31184000,0.03576769
2.31312000,0.03405866
2.31440000,0.03222755
2.31568000,0.03039644
2.31696000,0.02841273
2.31824000,0.02642903
2.31952000,0.02444533
2.32080000,0.02246162
2.32208000,0.02047792
2.32336000,0.01876888
2.32464000,0.01693777
2.32592000,0.01507614
2.32720000,0.01324503
2.32848000,0.01126133
2.32976000,0.00939970
2.33104000,0.00741600
2.33232000,0.00543230
2.33360000,0.00360118
2.33488000,0.00177007
2.33616000,-0.00006104
2.33744000,-0.00173956
2.33872000,-0.00344859
2.34000000,-0.00515763
2.34128000,-0.00686667
2.34256000,-0.00885037
2.34384000,-0.01068148
2.34512000,-0.01251259
2.34640000,-0.01449629
2.34768000,-0.01651051
2.34896000,-0.01876888
2.35024000,-0.02117985
2.35152000,-0.02401807
2.35280000,-0.02725303
2.35408000,-0.03067110
2.35536000,-0.03463851
2.35664000,-0.03888058
2.35792000,-0.04370251
2.35920000,-0.04910428
2.36048000,-0.05490280
2.36176000,-0.06143376
2.36304000,-0.06839198
2.36432000,-0.07574694
2.36560000,-0.08355968
2.36688000,-0.09192175
2.36816000,-0.10055850
2.36944000,-0.10950040
2.37072000,-0.11856440
2.37200000,-0.12793360
2.37328000,-0.13757740
2.37456000,-0.14734340
2.37584000,-0.15713980
2.37712000,-0.16705830
2.37840000,-0.17697680
2.37968000,-0.18704790
2.38096000,-0.19724110
2.38224000,-0.20746480
2.38352000,-0.21738330
2.38480000,-0.22714930
2.38608000,-0.23667100
2.38736000,-0.24588760
2.38864000,-0.25467700
2.38992000,-0.26316110
2.39120000,-0.27112640
2.39248000,-0.27848140
2.39376000,-0.28528700
2.39504000,-0.29154330
2.39632000,-0.29706720
2.39760000,-0.30201120
2.39888000,-0.30597860
2.40016000,-0.30939670
2.40144000,-0.31192970
2.40272000,-0.31363870
2.40400000,-0.31449320
2.40528000,-0.31464580
2.40656000,-0.31394390
2.40784000,-0.31235690
2.40912000,-0.30994600
2.41040000,-0.30683310
2.41168000,-0.30301830
2.41296000,-0.29819630
2.41424000,-0.29279460
2.41552000,-0.28684350
2.41680000,-0.28003790
2.41808000,-0.27280490
2.41936000,-0.26502270
2.42064000,-0.25681330
2.42192000,-0.24814600
2.42320000,-0.23923460
2.42448000,-0.22971280
2.42576000,-0.21994690
2.42704000,-0.21002840
2.42832000,-0.19995730
2.42960000,-0.18973360
2.43088000,-0.17926570
2.43216000,-0.16861480
2.43344000,-0.15784170
2.43472000,-0.14679400
2.43600000,-0.13571580
2.43728000,-0.12439340
2.43856000,-0.11304060
2.43984000,-0.10141300
2.44112000,-0.08966338
2.44240000,-0.07788324
2.44368000,-0.06570635
2.44496000,-0.05322428
2.44624000,-0.04089480
2.44752000,-0.02856532
2.44880000,-0.01608326
2.45008000,-0.00360118
2.45136000,0.00869778
2.45264000,0.02059999
2.45392000,0.03238014
2.45520000,0.04400769
2.45648000,0.05520798
2.45776000,0.06613361
2.45904000,0.07660146
2.46032000,0.08682516
2.46160000,0.09689627
2.46288000,0.10666220
2.46416000,0.11603140
2.46544000,0.12494280
2.46672000,0.13361000
2.46800000,0.14169740
2.46928000,0.14932710
2.47056000,0.15643790
2.47183999,0.16309090
2.47311999,0.16904200
2.47439999,0.17444380
2.47567999,0.17911310
2.47695999,0.18323310
2.47823999,0.18677330
2.47951999,0.18988620
2.48079999,0.19214450
2.48207999,0.19400620
2.48335999,0.19513540
2.48463999,0.19556260
2.48591999,0.19541000
2.48719999,0.19470810
2.48847999,0.19342630
2.48975999,0.19144260
2.49103999,0.18890960
2.49231999,0.18607140
2.49359999,0.18237860
2.49487999,0.17813650
2.49615999,0.17343670
2.49743999,0.16834010
2.49871999,0.16266370
2.49999999,0.15671250
2.50127999,0.15033420
2.50255999,0.14380320
2.50383999,0.13687550
2.50511999,0.12991730
2.50639999,0.12298960
2.50767999,0.11575670
2.50895999,0.10864590
2.51023999,0.10171820
2.51151999,0.09491257
2.51279999,0.08810694
2.51407999,0.08142339
2.51535999,0.07504501
2.51663999,0.06881924
2.51791999,0.06286813
2.51919999,0.05734428
2.52047999,0.05194250
2.52175999,0.04684591
2.52303999,0.04229865
2.52431999,0.03820917
2.52559999,0.03436384
2.52687999,0.03082369
2.52815999,0.02783288
2.52943999,0.02514725
2.53071999,0.02288888
2.53199999,0.02102725
2.53327999,0.01962340
2.53455999,0.01849422
2.53583999,0.01779229
2.53711999,0.01736503
2.53839999,0.01736503
2.53967999,0.01779229
2.54095999,0.01861629
2.54223999,0.01977599
2.54351999,0.02117985
2.54479999,0.02273629
2.54607999,0.02471999
2.54735999,0.02685629
2.54863999,0.02896206
2.54991999,0.03152562
2.55119999,0.03421125
2.55247999,0.03692739
2.55375999,0.03973510
2.55503999,0.04257332
2.55631999,0.04541154
2.55759999,0.04840235
2.55887999,0.05136265
2.56015999,0.05420087
2.56143999,0.05688650
2.56271999,0.05960265
2.56399999,0.06213569
2.56527999,0.06454664
2.56655999,0.06683554
2.56783999,0.06894131
2.56911999,0.07080294
2.57039999,0.07248146
2.57167999,0.07403790
2.57295999,0.07531968
2.57423999,0.07644887
2.57551999,0.07760857
2.57679999,0.07843257
2.57807999,0.07916501
2.57935999,0.07971434
2.58063999,0.07998902
2.58191999,0.08014160
2.58319999,0.08014160
2.58447999,0.07986694
2.58575999,0.07971434
2.58703999,0.07928709
2.58831999,0.07858516
2.58959999,0.07788324
2.59087999,0.07702872
2.59215999,0.07602160
2.59343999,0.07489242
2.59471999,0.07376324
2.59599999,0.07248146
2.59727999,0.07107761
2.59855999,0.06964324
2.59983999,0.06823939
2.60111999,0.06668294
2.60239999,0.06524857
2.60367999,0.06369213
2.60495999,0.06198309
2.60623999,0.06030457
2.60751999,0.05844295
2.60879999,0.05661184
2.61007999,0.05478073
2.61135999,0.05307169
2.61263999,0.05121006
2.61391999,0.04937895
2.61519999,0.04739524
2.61647999,0.04568621
2.61775999,0.04397717
2.61903999,0.04229865
2.62031999,0.04058962
2.62159999,0.03888058
2.62287999,0.03732414
2.62415999,0.03576769
2.62543999,0.03421125
2.62671999,0.03280740
2.62799999,0.03137303
2.62927999,0.03009125
2.63055999,0.02883999
2.63183999,0.02755821
2.63311999,0.02612384
2.63439999,0.02487259
2.63567999,0.02359081
2.63695999,0.02246162
2.63823999,0.02117985
2.63951999,0.01974548
2.64079999,0.01834162
2.64207999,0.01705985
2.64335999,0.01577807
2.64463999,0.01452681
2.64591999,0.01309244
2.64719999,0.01168859
2.64847999,0.01025422
2.64975999,0.00885037
2.65103999,0.00741600
2.65231999,0.00601215
2.65359999,0.00473037
2.65487999,0.00344859
2.65615999,0.00204474
2.65743999,0.00061037
2.65871999,-0.00076296
2.65999999,-0.00189215
2.66127999,-0.00302133
2.66255999,-0.00415052
2.66383999,-0.00515763
2.66511999,-0.00613422
2.66639999,-0.00698874
