Frequency,Channel A,Channel B
(ms),(V),(V)

-0.66044504,0.12680440,-1.83980800
-0.65788504,0.12680440,-1.83980800
-0.65532504,0.11777090,-1.83980800
-0.65276504,0.10870690,-1.83980800
-0.65020504,0.12680440,-1.83980800
-0.64764504,0.12680440,-1.83980800
-0.64508504,0.12680440,-1.83980800
-0.64252504,0.12680440,-1.88482300
-0.63996504,0.12680440,-1.83980800
-0.63740504,0.11777090,-1.83980800
-0.63484504,0.11777090,-1.83980800
-0.63228504,0.11777090,-1.83980800
-0.62972504,0.11777090,-1.88482300
-0.62716504,0.12680440,-1.88482300
-0.62460504,0.11777090,-1.88482300
-0.62204504,0.11777090,-1.88482300
-0.61948504,0.10870690,-1.88482300
-0.61692504,0.10870690,-1.83980800
-0.61436504,0.10870690,-1.88482300
-0.61180504,0.10870690,-1.83980800
-0.60924504,0.10870690,-1.88482300
-0.60668504,0.10870690,-1.88482300
-0.60412504,0.10870690,-1.88482300
-0.60156504,0.10870690,-1.88482300
-0.59900504,0.10870690,-1.88482300
-0.59644504,0.10870690,-1.88482300
-0.59388504,0.10870690,-1.88482300
-0.59132504,0.10870690,-1.88482300
-0.58876504,0.10870690,-1.92999100
-0.58620504,0.10870690,-1.88482300
-0.58364504,0.09967345,-1.88482300
-0.58108504,0.10870690,-1.92999100
-0.57852504,0.09967345,-1.88482300
-0.57596504,0.09967345,-1.88482300
-0.57340504,0.09967345,-1.88482300
-0.57084504,0.09967345,-1.88482300
-0.56828504,0.09967345,-1.88482300
-0.56572504,0.09967345,-1.88482300
-0.56316504,0.09967345,-1.88482300
-0.56060504,0.09967345,-1.88482300
-0.55804504,0.09967345,-1.92999100
-0.55548504,0.09967345,-1.92999100
-0.55292504,0.09967345,-1.92999100
-0.55036504,0.09967345,-1.88482300
-0.54780504,0.09967345,-1.88482300
-0.54524504,0.09967345,-1.92999100
-0.54268504,0.09967345,-1.92999100
-0.54012504,0.09967345,-1.88482300
-0.53756504,0.09967345,-1.92999100
-0.53500504,0.09060945,-1.92999100
-0.53244504,0.09967345,-1.92999100
-0.52988504,0.09060945,-1.92999100
-0.52732504,0.09967345,-1.92999100
-0.52476504,0.09967345,-1.92999100
-0.52220504,0.09967345,-1.92999100
-0.51964504,0.09060945,-1.92999100
-0.51708504,0.09060945,-1.92999100
-0.51452504,0.09060945,-1.88482300
-0.51196504,0.09060945,-1.92999100
-0.50940504,0.09060945,-1.92999100
-0.50684504,0.09060945,-1.92999100
-0.50428504,0.09060945,-1.92999100
-0.50172504,0.09060945,-1.92999100
-0.49916504,0.09060945,-1.92999100
-0.49660504,0.09060945,-1.92999100
-0.49404504,0.09060945,-1.92999100
-0.49148504,0.09060945,-1.92999100
-0.48892504,0.09060945,-1.92999100
-0.48636504,0.09060945,-1.92999100
-0.48380504,0.09060945,-1.92999100
-0.48124504,0.09060945,-1.92999100
-0.47868504,0.09060945,-1.92999100
-0.47612504,0.09060945,-1.92999100
-0.47356504,0.09060945,-1.92999100
-0.47100504,0.09060945,-1.92999100
-0.46844504,0.09060945,-1.92999100
-0.46588504,0.09060945,-1.92999100
-0.46332504,0.09060945,-1.92999100
-0.46076504,0.09060945,-1.92999100
-0.45820504,0.08154546,-1.92999100
-0.45564504,0.08154546,-1.92999100
-0.45308504,0.08154546,-1.92999100
-0.45052504,0.07251198,-1.92999100
-0.44796504,0.08154546,-1.92999100
-0.44540504,0.07251198,-1.92999100
-0.44284504,0.08154546,-1.92999100
-0.44028504,0.08154546,-1.92999100
-0.43772504,0.07251198,-1.92999100
-0.43516504,0.07251198,-1.92999100
-0.43260504,0.07251198,-1.92999100
-0.43004504,0.07251198,-1.92999100
-0.42748504,0.07251198,-1.92999100
-0.42492504,0.07251198,-1.92999100
-0.42236504,0.07251198,-1.92999100
-0.41980504,0.07251198,-1.92999100
-0.41724504,0.07251198,-1.92999100
-0.41468504,0.07251198,-1.97515800
-0.41212504,0.07251198,-1.92999100
-0.40956504,0.07251198,-1.97515800
-0.40700504,0.07251198,-1.92999100
-0.40444504,0.07251198,-1.97515800
-0.40188504,0.07251198,-1.92999100
-0.39932504,0.07251198,-1.97515800
-0.39676504,0.07251198,-1.92999100
-0.39420504,0.07251198,-1.92999100
-0.39164504,0.07251198,-1.92999100
-0.38908504,0.07251198,-1.97515800
-0.38652504,0.07251198,-1.92999100
-0.38396504,0.06344798,-1.97515800
-0.38140504,0.07251198,-1.97515800
-0.37884504,0.06344798,-1.97515800
-0.37628504,0.07251198,-1.97515800
-0.37372504,0.06344798,-1.97515800
-0.37116504,0.06344798,-1.97515800
-0.36860504,0.07251198,-1.97515800
-0.36604504,0.06344798,-1.97515800
-0.36348504,0.06344798,-1.97515800
-0.36092504,0.07251198,-1.97515800
-0.35836504,0.06344798,-1.97515800
-0.35580504,0.06344798,-1.97515800
-0.35324504,0.06344798,-1.97515800
-0.35068504,0.06344798,-1.97515800
-0.34812504,0.06344798,-1.97515800
-0.34556504,0.06344798,-1.97515800
-0.34300504,0.06344798,-1.97515800
-0.34044504,0.05441450,-1.97515800
-0.33788504,0.05441450,-1.97515800
-0.33532504,0.05441450,-1.97515800
-0.33276504,0.06344798,-1.97515800
-0.33020504,0.05441450,-1.97515800
-0.32764504,0.05441450,-1.97515800
-0.32508504,0.05441450,-1.97515800
-0.32252504,0.05441450,-1.97515800
-0.31996504,0.05441450,-1.97515800
-0.31740504,0.05441450,-1.97515800
-0.31484504,0.05441450,-1.97515800
-0.31228504,0.05441450,-2.02017300
-0.30972504,0.05441450,-2.02017300
-0.30716504,0.05441450,-1.97515800
-0.30460504,0.05441450,-1.97515800
-0.30204504,0.05441450,-2.02017300
-0.29948504,0.05441450,-2.02017300
-0.29692504,0.05441450,-1.97515800
-0.29436504,0.05441450,-1.97515800
-0.29180504,0.05441450,-2.02017300
-0.28924504,0.05441450,-2.02017300
-0.28668504,0.05441450,-2.02017300
-0.28412504,0.05441450,-2.02017300
-0.28156504,0.05441450,-2.02017300
-0.27900504,0.05441450,-1.97515800
-0.27644504,0.05441450,-2.02017300
-0.27388504,0.05441450,-2.02017300
-0.27132504,0.05441450,-2.02017300
-0.26876504,0.04538102,-2.02017300
-0.26620504,0.04538102,-2.02017300
-0.26364504,0.05441450,-2.02017300
-0.26108504,0.04538102,-2.02017300
-0.25852504,0.04538102,-2.02017300
-0.25596504,0.05441450,-2.02017300
-0.25340504,0.04538102,-2.02017300
-0.25084504,0.03631703,-2.06534000
-0.24828504,0.03631703,-2.02017300
-0.24572504,0.03631703,-2.02017300
-0.24316504,0.04538102,-2.02017300
-0.24060504,0.04538102,-2.02017300
-0.23804504,0.04538102,-2.02017300
-0.23548504,0.04538102,-2.02017300
-0.23292504,0.03631703,-2.02017300
-0.23036504,0.03631703,-2.02017300
-0.22780504,0.03631703,-2.02017300
-0.22524504,0.03631703,-2.06534000
-0.22268504,0.03631703,-2.02017300
-0.22012504,0.03631703,-2.06534000
-0.21756504,0.03631703,-2.02017300
-0.21500504,0.03631703,-2.02017300
-0.21244504,0.03631703,-2.06534000
-0.20988504,0.03631703,-2.06534000
-0.20732504,0.03631703,-2.06534000
-0.20476504,0.03631703,-2.02017300
-0.20220504,0.03631703,-2.06534000
-0.19964504,0.03631703,-2.06534000
-0.19708504,0.03631703,-2.06534000
-0.19452504,0.02728355,-2.06534000
-0.19196504,0.02728355,-2.06534000
-0.18940504,0.03631703,-2.06534000
-0.18684504,0.03631703,-2.06534000
-0.18428504,0.02728355,-2.06534000
-0.18172504,0.02728355,-2.06534000
-0.17916504,0.02728355,-2.06534000
-0.17660504,0.02728355,-2.06534000
-0.17404504,0.02728355,-2.06534000
-0.17148504,0.02728355,-2.11050700
-0.16892504,0.02728355,-2.06534000
-0.16636504,0.02728355,-2.06534000
-0.16380504,0.02728355,-2.11050700
-0.16124504,0.02728355,-2.06534000
-0.15868504,0.02728355,-2.06534000
-0.15612504,0.02728355,-2.06534000
-0.15356504,0.02728355,-2.11050700
-0.15100504,0.01821955,-2.06534000
-0.14844504,0.02728355,-2.11050700
-0.14588504,0.02728355,-2.11050700
-0.14332504,0.02728355,-2.06534000
-0.14076504,0.01821955,-2.11050700
-0.13820504,0.01821955,-2.11050700
-0.13564504,0.01821955,-2.11050700
-0.13308504,0.02728355,-2.11050700
-0.13052504,0.01821955,-2.11050700
-0.12796504,0.01821955,-2.11050700
-0.12540504,0.01821955,-2.06534000
-0.12284504,0.01821955,-2.11050700
-0.12028504,0.01821955,-2.11050700
-0.11772504,0.01821955,-2.11050700
-0.11516504,0.01821955,-2.11050700
-0.11260504,0.01821955,-2.11050700
-0.11004504,0.01821955,-2.11050700
-0.10748504,0.01821955,-2.11050700
-0.10492504,0.01821955,-2.11050700
-0.10236504,0.01821955,-2.11050700
-0.09980504,0.01821955,-2.11050700
-0.09724504,0.01821955,-2.11050700
-0.09468504,0.01821955,-2.11050700
-0.09212504,0.01821955,-2.11050700
-0.08956504,0.01821955,-2.11050700
-0.08700504,0.01821955,-2.11050700
-0.08444504,0.01821955,-2.11050700
-0.08188504,0.01821955,-2.11050700
-0.07932504,0.01821955,-2.11050700
-0.07676504,0.01821955,-2.11050700
-0.07420504,0.00915555,-2.11050700
-0.07164504,0.01821955,-2.11050700
-0.06908504,0.01821955,-2.11050700
-0.06652504,0.00915555,-2.11050700
-0.06396504,0.00012207,-2.11050700
-0.06140504,0.01821955,-2.11050700
-0.05884504,0.00915555,-2.11050700
-0.05628504,0.00915555,-2.11050700
-0.05372504,0.00915555,-2.11050700
-0.05116504,0.00915555,-2.11050700
-0.04860504,0.00915555,-2.11050700
-0.04604504,0.00915555,-2.11050700
-0.04348504,0.00012207,-2.11050700
-0.04092504,0.00012207,-2.11050700
-0.03836504,0.00915555,-2.11050700
-0.03580504,0.00012207,-2.11050700
-0.03324504,0.00012207,-2.11050700
-0.03068504,0.00012207,-2.11050700
-0.02812504,0.00012207,-2.11050700
-0.02556504,0.00012207,-2.11050700
-0.02300504,0.00012207,-2.11050700
-0.02044504,0.00012207,-2.11050700
-0.01788504,0.00012207,-2.11050700
-0.01532504,0.00012207,-2.11050700
-0.01276504,0.00012207,-2.11050700
-0.01020504,0.00012207,-2.11050700
-0.00764504,0.00012207,-2.11050700
-0.00508504,0.00012207,-2.11050700
-0.00252504,0.00012207,-2.11050700
0.00003496,-0.00894192,-2.11050700
0.00259496,0.00012207,-2.11050700
0.00515496,0.00012207,-2.11050700
0.00771496,0.00012207,-2.11050700
0.01027496,-0.00894192,-2.15552200
0.01283496,0.00012207,-2.11050700
0.01539496,0.00012207,-2.15552200
0.01795496,0.00012207,-2.11050700
0.02051496,0.00012207,-2.15552200
0.02307496,-0.00894192,-2.11050700
0.02563496,-0.00894192,-2.11050700
0.02819496,-0.00894192,-2.15552200
0.03075496,-0.00894192,-2.15552200
0.03331496,-0.00894192,-2.15552200
0.03587496,-0.00894192,-2.15552200
0.03843496,-0.01797540,-2.15552200
0.04099496,-0.01797540,-2.15552200
0.04355496,-0.01797540,-2.15552200
0.04611496,-0.01797540,-2.15552200
0.04867496,-0.00894192,-2.15552200
0.05123496,-0.01797540,-2.15552200
0.05379496,-0.00894192,-2.15552200
0.05635496,-0.01797540,-2.15552200
0.05891496,-0.01797540,-2.15552200
0.06147496,-0.00894192,-2.15552200
0.06403496,-0.01797540,-2.15552200
0.06659496,-0.01797540,-2.15552200
0.06915496,-0.01797540,-2.15552200
0.07171496,-0.01797540,-2.15552200
0.07427496,-0.01797540,-2.15552200
0.07683496,-0.01797540,-2.15552200
0.07939496,-0.01797540,-2.15552200
0.08195496,-0.01797540,-2.15552200
0.08451496,-0.01797540,-2.15552200
0.08707496,-0.01797540,-2.15552200
0.08963496,-0.01797540,-2.15552200
0.09219496,-0.01797540,-2.20069000
0.09475496,-0.01797540,-2.15552200
0.09731496,-0.01797540,-2.15552200
0.09987496,-0.01797540,-2.15552200
0.10243496,-0.01797540,-2.15552200
0.10499496,-0.01797540,-2.15552200
0.10755496,-0.01797540,-2.15552200
0.11011496,-0.01797540,-2.15552200
0.11267496,-0.01797540,-2.15552200
0.11523496,-0.01797540,-2.15552200
0.11779496,-0.02703940,-2.15552200
0.12035496,-0.02703940,-2.20069000
0.12291496,-0.02703940,-2.15552200
0.12547496,-0.02703940,-2.15552200
0.12803496,-0.02703940,-2.15552200
0.13059496,-0.02703940,-2.15552200
0.13315496,-0.02703940,-2.15552200
0.13571496,-0.02703940,-2.15552200
0.13827496,-0.03610340,-2.20069000
0.14083496,-0.02703940,-2.15552200
0.14339496,-0.02703940,-2.20069000
0.14595496,-0.02703940,-2.20069000
0.14851496,-0.02703940,-2.20069000
0.15107496,-0.03610340,-2.20069000
0.15363496,-0.02703940,-2.20069000
0.15619496,-0.03610340,-2.20069000
0.15875496,-0.03610340,-2.20069000
0.16131496,-0.03610340,-2.20069000
0.16387496,-0.03610340,-2.20069000
0.16643496,-0.03610340,-2.20069000
0.16899496,-0.03610340,-2.20069000
0.17155496,-0.03610340,-2.20069000
0.17411496,-0.03610340,-2.20069000
0.17667496,-0.03610340,-2.20069000
0.17923496,-0.03610340,-2.20069000
0.18179496,-0.03610340,-2.20069000
0.18435496,-0.03610340,-2.20069000
0.18691496,-0.03610340,-2.20069000
0.18947496,-0.03610340,-2.20069000
0.19203496,-0.03610340,-2.20069000
0.19459496,-0.04513688,-2.20069000
0.19715496,-0.04513688,-2.24570400
0.19971496,-0.04513688,-2.20069000
0.20227496,-0.04513688,-2.20069000
0.20483496,-0.04513688,-2.20069000
0.20739496,-0.04513688,-2.24570400
0.20995496,-0.04513688,-2.20069000
0.21251496,-0.04513688,-2.24570400
0.21507496,-0.04513688,-2.20069000
0.21763496,-0.04513688,-2.20069000
0.22019496,-0.04513688,-2.24570400
0.22275496,-0.04513688,-2.24570400
0.22531496,-0.04513688,-2.24570400
0.22787496,-0.05420087,-2.24570400
0.23043496,-0.04513688,-2.20069000
0.23299496,-0.04513688,-2.24570400
0.23555496,-0.04513688,-2.24570400
0.23811496,-0.05420087,-2.24570400
0.24067496,-0.05420087,-2.24570400
0.24323496,-0.05420087,-2.24570400
0.24579496,-0.05420087,-2.24570400
0.24835496,-0.05420087,-2.20069000
0.25091496,-0.05420087,-2.24570400
0.25347496,-0.05420087,-2.24570400
0.25603496,-0.05420087,-2.24570400
0.25859496,-0.05420087,-2.24570400
0.26115496,-0.05420087,-2.24570400
0.26371496,-0.04513688,-2.24570400
0.26627496,-0.05420087,-2.24570400
0.26883496,-0.05420087,-2.24570400
0.27139496,-0.05420087,-2.24570400
0.27395496,-0.05420087,-2.24570400
0.27651496,-0.05420087,-2.29087200
0.27907496,-0.05420087,-2.24570400
0.28163496,-0.05420087,-2.24570400
0.28419496,-0.05420087,-2.24570400
0.28675496,-0.05420087,-2.29087200
0.28931496,-0.05420087,-2.24570400
0.29187496,-0.05420087,-2.24570400
0.29443496,-0.05420087,-2.29087200
0.29699496,-0.05420087,-2.24570400
0.29955496,-0.05420087,-2.29087200
0.30211496,-0.05420087,-2.29087200
0.30467496,-0.05420087,-2.29087200
0.30723496,-0.05420087,-2.24570400
0.30979496,-0.05420087,-2.29087200
0.31235496,-0.05420087,-2.29087200
0.31491496,-0.05420087,-2.29087200
0.31747496,-0.06323435,-2.29087200
0.32003496,-0.05420087,-2.29087200
0.32259496,-0.06323435,-2.29087200
0.32515496,-0.06323435,-2.29087200
0.32771496,-0.06323435,-2.29087200
0.33027496,-0.06323435,-2.29087200
0.33283496,-0.06323435,-2.29087200
0.33539496,-0.06323435,-2.29087200
0.33795496,-0.06323435,-2.29087200
0.34051496,-0.06323435,-2.29087200
0.34307496,-0.07229835,-2.29087200
0.34563496,-0.05420087,-2.29087200
0.34819496,-0.06323435,-2.29087200
0.35075496,-0.07229835,-2.29087200
0.35331496,-0.07229835,-2.29087200
0.35587496,-0.07229835,-2.29087200
0.35843496,-0.07229835,-2.29087200
0.36099496,-0.07229835,-2.29087200
0.36355496,-0.07229835,-2.29087200
0.36611496,-0.07229835,-2.29087200
0.36867496,-0.07229835,-2.29087200
0.37123496,-0.07229835,-2.29087200
0.37379496,-0.07229835,-2.29087200
0.37635496,-0.07229835,-2.29087200
0.37891496,-0.07229835,-2.29087200
0.38147496,-0.07229835,-2.29087200
0.38403496,-0.07229835,-2.29087200
0.38659496,-0.07229835,-2.29087200
0.38915496,-0.07229835,-2.29087200
0.39171496,-0.09039582,-2.29087200
0.39427496,-0.07229835,-2.29087200
0.39683496,-0.07229835,-2.29087200
0.39939496,-0.07229835,-2.29087200
0.40195496,-0.07229835,-2.29087200
0.40451496,-0.07229835,-2.29087200
0.40707496,-0.08136234,-2.29087200
0.40963496,-0.08136234,-2.29087200
0.41219496,-0.08136234,-2.29087200
0.41475496,-0.08136234,-2.29087200
0.41731496,-0.08136234,-2.29087200
0.41987496,-0.08136234,-2.29087200
0.42243496,-0.08136234,-2.29087200
0.42499496,-0.08136234,-2.29087200
0.42755496,-0.08136234,-2.29087200
0.43011496,-0.08136234,-2.29087200
0.43267496,-0.08136234,-2.29087200
0.43523496,-0.08136234,-2.29087200
0.43779496,-0.08136234,-2.29087200
0.44035496,-0.08136234,-2.33603900
0.44291496,-0.08136234,-2.29087200
0.44547496,-0.09039582,-2.33603900
0.44803496,-0.09039582,-2.33603900
0.45059496,-0.09039582,-2.33603900
0.45315496,-0.09039582,-2.33603900
0.45571496,-0.09039582,-2.29087200
0.45827496,-0.09039582,-2.33603900
0.46083496,-0.09039582,-2.33603900
0.46339496,-0.09039582,-2.29087200
0.46595496,-0.09039582,-2.33603900
0.46851496,-0.09039582,-2.33603900
0.47107496,-0.09039582,-2.33603900
0.47363496,-0.09039582,-2.33603900
0.47619496,-0.09039582,-2.33603900
0.47875496,-0.09039582,-2.33603900
0.48131496,-0.09039582,-2.33603900
0.48387496,-0.09039582,-2.33603900
0.48643496,-0.09039582,-2.33603900
0.48899496,-0.09039582,-2.33603900
0.49155496,-0.09039582,-2.33603900
0.49411496,-0.09039582,-2.33603900
0.49667496,-0.09039582,-2.33603900
0.49923496,-0.09039582,-2.33603900
0.50179496,-0.09039582,-2.33603900
0.50435496,-0.09039582,-2.33603900
0.50691496,-0.09039582,-2.33603900
0.50947496,-0.09945982,-2.33603900
0.51203496,-0.09039582,-2.33603900
0.51459496,-0.09945982,-2.33603900
0.51715496,-0.09945982,-2.33603900
0.51971496,-0.09945982,-2.33603900
0.52227496,-0.09945982,-2.33603900
0.52483496,-0.09945982,-2.33603900
0.52739496,-0.09945982,-2.38105400
0.52995496,-0.09945982,-2.38105400
0.53251496,-0.09945982,-2.33603900
0.53507496,-0.10849330,-2.33603900
0.53763496,-0.10849330,-2.33603900
0.54019496,-0.09945982,-2.33603900
0.54275496,-0.10849330,-2.33603900
0.54531496,-0.10849330,-2.33603900
0.54787496,-0.09945982,-2.38105400
0.55043496,-0.10849330,-2.38105400
0.55299496,-0.10849330,-2.38105400
0.55555496,-0.10849330,-2.38105400
0.55811496,-0.10849330,-2.38105400
0.56067496,-0.10849330,-2.38105400
0.56323496,-0.10849330,-2.38105400
0.56579496,-0.10849330,-2.38105400
0.56835496,-0.10849330,-2.38105400
0.57091496,-0.10849330,-2.38105400
0.57347496,-0.10849330,-2.38105400
0.57603496,-0.10849330,-2.38105400
0.57859496,-0.10849330,-2.38105400
0.58115496,-0.10849330,-2.38105400
0.58371496,-0.10849330,-2.38105400
0.58627496,-0.11755730,-2.38105400
0.58883496,-0.10849330,-2.38105400
0.59139496,-0.11755730,-2.38105400
0.59395496,-0.10849330,-2.38105400
0.59651496,-0.11755730,-2.38105400
0.59907496,-0.11755730,-2.38105400
0.60163496,-0.10849330,-2.38105400
0.60419496,-0.11755730,-2.38105400
0.60675496,-0.11755730,-2.42622200
0.60931496,-0.11755730,-2.42622200
0.61187496,-0.11755730,-2.38105400
0.61443496,-0.11755730,-2.38105400
0.61699496,-0.11755730,-2.42622200
0.61955496,-0.11755730,-2.42622200
0.62211496,-0.11755730,-2.42622200
0.62467496,-0.11755730,-2.42622200
0.62723496,-0.11755730,-2.38105400
0.62979496,-0.11755730,-2.42622200
0.63235496,-0.11755730,-2.38105400
0.63491496,-0.11755730,-2.42622200
0.63747496,-0.12662130,-2.42622200
0.64003496,-0.12662130,-2.42622200
0.64259496,-0.11755730,-2.42622200
0.64515496,-0.12662130,-2.42622200
0.64771496,-0.12662130,-2.42622200
0.65027496,-0.12662130,-2.42622200
0.65283496,-0.12662130,-2.42622200
0.65539496,-0.12662130,-2.42622200
0.65795496,-0.12662130,-2.42622200
0.66051496,-0.12662130,-2.47138900
0.66307496,-0.12662130,-2.47138900
0.66563496,-0.12662130,-2.42622200
0.66819496,-0.12662130,-2.42622200
0.67075496,-0.12662130,-2.47138900
0.67331496,-0.12662130,-2.42622200
0.67587496,-0.12662130,-2.42622200
0.67843496,-0.12662130,-2.42622200
0.68099496,-0.12662130,-2.42622200
0.68355496,-0.12662130,-2.47138900
0.68611496,-0.12662130,-2.47138900
0.68867496,-0.12662130,-2.47138900
0.69123496,-0.12662130,-2.42622200
0.69379496,-0.12662130,-2.47138900
0.69635496,-0.12662130,-2.42622200
0.69891496,-0.12662130,-2.47138900
0.70147496,-0.12662130,-2.47138900
0.70403496,-0.12662130,-2.47138900
0.70659496,-0.12662130,-2.47138900
0.70915496,-0.12662130,-2.47138900
0.71171496,-0.12662130,-2.47138900
0.71427496,-0.12662130,-2.47138900
0.71683496,-0.12662130,-2.47138900
0.71939496,-0.13565480,-2.47138900
0.72195496,-0.13565480,-2.47138900
0.72451496,-0.12662130,-2.47138900
0.72707496,-0.12662130,-2.47138900
0.72963496,-0.13565480,-2.47138900
0.73219496,-0.14471880,-2.47138900
0.73475496,-0.13565480,-2.47138900
0.73731496,-0.14471880,-2.47138900
0.73987496,-0.13565480,-2.47138900
0.74243496,-0.13565480,-2.47138900
0.74499496,-0.14471880,-2.47138900
0.74755496,-0.13565480,-2.47138900
0.75011496,-0.14471880,-2.47138900
0.75267496,-0.14471880,-2.47138900
0.75523496,-0.14471880,-2.47138900
0.75779496,-0.14471880,-2.47138900
0.76035496,-0.14471880,-2.47138900
0.76291496,-0.14471880,-2.47138900
0.76547496,-0.14471880,-2.47138900
0.76803496,-0.14471880,-2.47138900
0.77059496,-0.14471880,-2.47138900
0.77315496,-0.14471880,-2.47138900
0.77571496,-0.14471880,-2.47138900
0.77827496,-0.14471880,-2.47138900
0.78083496,-0.14471880,-2.47138900
0.78339496,-0.14471880,-2.47138900
0.78595496,-0.14471880,-2.47138900
0.78851496,-0.14471880,-2.47138900
0.79107496,-0.14471880,-2.47138900
0.79363496,-0.14471880,-2.47138900
0.79619496,-0.14471880,-2.47138900
0.79875496,-0.14471880,-2.47138900
0.80131496,-0.14471880,-2.47138900
0.80387496,-0.14471880,-2.47138900
0.80643496,-0.14471880,-2.47138900
0.80899496,-0.14471880,-2.51640400
0.81155496,-0.15378280,-2.51640400
0.81411496,-0.15378280,-2.47138900
0.81667496,-0.15378280,-2.51640400
0.81923496,-0.14471880,-2.47138900
0.82179496,-0.16281620,-2.51640400
0.82435496,-0.15378280,-2.47138900
0.82691496,-0.15378280,-2.47138900
0.82947496,-0.15378280,-2.51640400
0.83203496,-0.15378280,-2.51640400
0.83459495,-0.15378280,-2.51640400
0.83715495,-0.15378280,-2.51640400
0.83971495,-0.15378280,-2.47138900
0.84227495,-0.15378280,-2.47138900
0.84483495,-0.16281620,-2.51640400
0.84739495,-0.16281620,-2.51640400
0.84995495,-0.16281620,-2.51640400
0.85251495,-0.16281620,-2.51640400
0.85507495,-0.16281620,-2.51640400
0.85763495,-0.16281620,-2.51640400
0.86019495,-0.16281620,-2.51640400
0.86275495,-0.16281620,-2.51640400
0.86531495,-0.16281620,-2.51640400
0.86787495,-0.16281620,-2.51640400
0.87043495,-0.16281620,-2.56157100
0.87299495,-0.16281620,-2.51640400
0.87555495,-0.16281620,-2.51640400
0.87811495,-0.16281620,-2.56157100
0.88067495,-0.16281620,-2.56157100
0.88323495,-0.16281620,-2.51640400
0.88579495,-0.16281620,-2.51640400
0.88835495,-0.16281620,-2.51640400
0.89091495,-0.16281620,-2.56157100
0.89347495,-0.16281620,-2.56157100
0.89603495,-0.16281620,-2.56157100
0.89859495,-0.16281620,-2.56157100
0.90115495,-0.16281620,-2.56157100
0.90371495,-0.16281620,-2.56157100
0.90627495,-0.16281620,-2.56157100
0.90883495,-0.16281620,-2.56157100
0.91139495,-0.16281620,-2.51640400
0.91395495,-0.18091370,-2.56157100
0.91651495,-0.17188020,-2.56157100
0.91907495,-0.17188020,-2.56157100
0.92163495,-0.17188020,-2.56157100
0.92419495,-0.16281620,-2.56157100
0.92675495,-0.16281620,-2.56157100
0.92931495,-0.17188020,-2.56157100
0.93187495,-0.17188020,-2.56157100
0.93443495,-0.17188020,-2.60658600
0.93699495,-0.18091370,-2.56157100
0.93955495,-0.18091370,-2.56157100
0.94211495,-0.17188020,-2.56157100
0.94467495,-0.17188020,-2.56157100
0.94723495,-0.18091370,-2.56157100
0.94979495,-0.18091370,-2.60658600
0.95235495,-0.18091370,-2.56157100
0.95491495,-0.18091370,-2.56157100
0.95747495,-0.18091370,-2.56157100
0.96003495,-0.17188020,-2.56157100
0.96259495,-0.18091370,-2.60658600
0.96515495,-0.18091370,-2.56157100
0.96771495,-0.18091370,-2.60658600
0.97027495,-0.18091370,-2.56157100
0.97283495,-0.18091370,-2.60658600
0.97539495,-0.18091370,-2.60658600
0.97795495,-0.18091370,-2.60658600
0.98051495,-0.18091370,-2.60658600
0.98307495,-0.18091370,-2.60658600
0.98563495,-0.18091370,-2.60658600
0.98819495,-0.18091370,-2.60658600
0.99075495,-0.18997770,-2.60658600
0.99331495,-0.18091370,-2.60658600
0.99587495,-0.18997770,-2.60658600
0.99843495,-0.18091370,-2.60658600
1.00099495,-0.18091370,-2.65175300
1.00355495,-0.18997770,-2.60658600
1.00611495,-0.18997770,-2.60658600
1.00867495,-0.18091370,-2.60658600
1.01123495,-0.18997770,-2.60658600
1.01379495,-0.18997770,-2.65175300
1.01635495,-0.18997770,-2.65175300
1.01891495,-0.18997770,-2.65175300
1.02147495,-0.18997770,-2.65175300
1.02403495,-0.18997770,-2.60658600
1.02659495,-0.18997770,-2.60658600
1.02915495,-0.18997770,-2.60658600
1.03171495,-0.18997770,-2.65175300
1.03427495,-0.19904170,-2.65175300
1.03683495,-0.18997770,-2.60658600
1.03939495,-0.19904170,-2.65175300
1.04195495,-0.18997770,-2.65175300
1.04451495,-0.19904170,-2.60658600
1.04707495,-0.19904170,-2.65175300
1.04963495,-0.18997770,-2.65175300
1.05219495,-0.19904170,-2.65175300
1.05475495,-0.19904170,-2.65175300
1.05731495,-0.19904170,-2.65175300
1.05987495,-0.19904170,-2.65175300
1.06243495,-0.19904170,-2.65175300
1.06499495,-0.19904170,-2.65175300
1.06755495,-0.19904170,-2.65175300
1.07011495,-0.19904170,-2.65175300
1.07267495,-0.19904170,-2.65175300
1.07523495,-0.19904170,-2.65175300
1.07779495,-0.19904170,-2.65175300
1.08035495,-0.19904170,-2.65175300
1.08291495,-0.19904170,-2.65175300
1.08547495,-0.19904170,-2.65175300
1.08803495,-0.19904170,-2.65175300
1.09059495,-0.19904170,-2.65175300
1.09315495,-0.19904170,-2.65175300
1.09571495,-0.19904170,-2.65175300
1.09827495,-0.19904170,-2.65175300
1.10083495,-0.19904170,-2.65175300
1.10339495,-0.19904170,-2.65175300
1.10595495,-0.19904170,-2.65175300
1.10851495,-0.20807520,-2.65175300
1.11107495,-0.19904170,-2.65175300
1.11363495,-0.19904170,-2.65175300
1.11619495,-0.20807520,-2.65175300
1.11875495,-0.19904170,-2.65175300
1.12131495,-0.20807520,-2.65175300
1.12387495,-0.20807520,-2.65175300
1.12643495,-0.20807520,-2.65175300
